source,HPO_term_VarName,HPO_term_name,HPO_term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
HP,Abnormality_of_metabolism/homeostasis,Abnormality of metabolism/homeostasis,HP:0001939,FALSE,1.3206094574865924e-29,28.879225596871027,2591,173,161,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ATP6V1B1,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CD46,CDAN1,CEP164,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FMO3,FOXP3,G6PC1,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HCFC1,HLA-DQB1,IFIH1,INVS,KCNE1,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMAA,MMAB,MMACHC,MMADHC,MMP1,MTR,MTRR,MTTP,MUC1,NAF1,NPHP1,NPHP3,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,THBD,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WAS,WDR19,XK,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormality_of_neutrophils,Abnormality of neutrophils,HP:0001874,FALSE,2.03656921442467e-29,28.691100825483755,255,173,57,4958,"ADA2,BTK,CD40LG,CTC1,DKC1,DNAJC21,ELANE,ETV6,FANCA,FANCC,FANCD2,FANCE,FANCG,FANCI,FMO3,FOXP3,G6PC3,GATA1,LMBRD1,LYST,MAD2L2,MMAA,MMAB,MMACHC,MTRR,PCCA,PCCB,PRDX1,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC37A4,SLC46A1,SMARCAL1,SRP54,TERT,TFR2,TINF2,TSR2,WAS"
HP,Abnormality_of_the_kidney,Abnormality of the kidney,HP:0000077,FALSE,5.362293843459043e-29,28.270649391193082,1413,173,123,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP6V1B1,ATP7B,BRCA1,BRCA2,BRIP1,C3,CD46,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,DCDC2,DKC1,DNAJC21,ENG,ERCC4,F8,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,GLIS2,HBB,IFIH1,INVS,KCNQ1,LMBRD1,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MUC1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PLEC,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SRP54,STK11,SURF1,TBX1,TGFB1,THBD,TMEM67,TREX1,TSR2,UBE2T,WAS,WDR19,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_enzyme_concentration_or_activity,Abnormal enzyme concentration or activity,HP:0034684,FALSE,6.338535312105314e-29,28.198011085865797,676,173,87,4958,"ABCG8,ADA2,ALG8,ALPL,ATP7B,BAAT,BRCA1,BRCA2,CD46,CDAN1,CEP164,CFH,CFI,CLCN7,COL4A1,CP,DCDC2,DNAJC21,ERCC4,FAH,FOXP3,G6PC1,GATA1,GBA1,HAMP,HBB,HLA-DQB1,IFIH1,LIPA,LMBRD1,LYST,MMAA,MMAB,MMACHC,MMADHC,MTR,MTRR,MTTP,NPHP1,PALB2,PCCA,PCCB,PEPD,PLEC,PRDX1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SMAD4,SMPD1,SRP54,TFR2,TGFB1,TMEM67,TREX1,TSR2,XK,MT-ATP6,MT-CO1,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Abnormal_renal_morphology,Abnormal renal morphology,HP:0012210,FALSE,6.502996628282379e-29,28.18688647116798,1116,173,110,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP6V1B1,ATP7B,BRCA1,BRCA2,BRIP1,C3,CEP164,CEP83,CFH,CFI,CLCN7,COG1,COL4A1,COL7A1,COQ2,DCDC2,DKC1,DNAJC21,ENG,ERCC4,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,G6PC3,GATA1,GLA,GLIS2,INVS,KCNQ1,LMBRD1,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MUC1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PLEC,RAD51,RAD51C,RBM8A,REN,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SRP54,STK11,TBX1,TGFB1,TMEM67,TREX1,TSR2,UBE2T,WAS,WDR19,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Pyridoxine-responsive_sideroblastic_anemia,Pyridoxine-responsive sideroblastic anemia,HP:0005522,FALSE,8.155317778212272e-29,28.08855911167641,23,173,22,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,PNPO,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Abnormal_mean_corpuscular_volume,Abnormal mean corpuscular volume,HP:0025065,FALSE,9.186058178549033e-29,28.03687080836913,60,173,32,4958,"ADA2,DNAJC21,ETV6,GATA1,HBB,LPIN2,MMADHC,MTRR,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC4A1,SRP54,TERT,TINF2,TSR2"
HP,Abnormality_of_the_liver,Abnormality of the liver,HP:0001392,FALSE,2.372581397060478e-28,27.62477887913763,1088,173,108,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ANKS6,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CDAN1,CDIN1,CEP164,CEP83,CLCN7,COG1,CP,CTC1,DCDC2,DKC1,DNAJC21,ENG,EPB42,ERCC4,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FOXP3,G6PC1,G6PC3,GBA1,HAMP,HBA1,HBA2,HBB,IFIH1,INVS,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MMAA,MMAB,MMACHC,MTRR,MTTP,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,RAD51,RAD51C,RBM8A,RFWD3,RMRP,SBDS,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,UBE2T,UROS,WDR19,XK,XRCC2,MT-ATP8,MT-ATP6,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Macrocytic_anemia,Macrocytic anemia,HP:0001972,FALSE,3.9704395494268614e-28,27.40116141179514,73,173,34,4958,"ADA2,CDAN1,DNAJC21,GATA1,HLA-DQB1,LMBRD1,MMACHC,MMADHC,MTR,MTRR,PRDX1,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SLC19A2,SLC46A1,SLC4A1,SRP54,TSR2"
HP,Abnormality_of_the_upper_urinary_tract,Abnormality of the upper urinary tract,HP:0010935,FALSE,4.858730311858424e-28,27.313477206168976,1442,173,123,4958,"ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP6V1B1,ATP7B,BRCA1,BRCA2,BRIP1,C3,CD46,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,DCDC2,DKC1,DNAJC21,ENG,ERCC4,F8,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,GLIS2,HBB,IFIH1,INVS,KCNQ1,LMBRD1,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MUC1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PLEC,PRDX1,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SRP54,STK11,SURF1,TBX1,TGFB1,THBD,TMEM67,TREX1,TSR2,UBE2T,WAS,WDR19,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_myeloid_leukocyte_morphology,Abnormal myeloid leukocyte morphology,HP:0010974,FALSE,5.228016458953961e-28,27.281663053834105,328,173,62,4958,"ADA2,BTK,CD40LG,CTC1,DDX41,DKC1,DNAJC21,ELANE,ETV6,FANCA,FANCC,FANCD2,FANCE,FANCG,FANCI,FMO3,FOXP3,G6PC3,GATA1,LIPA,LMBRD1,LYST,MAD2L2,MMAA,MMAB,MMACHC,MTRR,PCCA,PCCB,PRDX1,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC37A4,SLC46A1,SLC7A7,SMARCAL1,SMPD1,SRP54,TERT,TFR2,TINF2,TSR2,WAS"
HP,Abnormal_bone_marrow_cell_morphology,Abnormal bone marrow cell morphology,HP:0005561,FALSE,1.4943490265805974e-27,26.82554795498733,211,173,51,4958,"ADA2,BRCA2,BRIP1,CLCN7,COQ2,CTC1,DDX41,DKC1,DNAJC21,ELANE,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCI,FANCL,GATA1,GBA1,IFIH1,LMBRD1,LPIN2,LYST,MAD2L2,MMAA,MMAB,MMADHC,MTRR,PALB2,PCCA,PCCB,RAD51,RFWD3,RPL18,RPL26,SAMD9,SAMD9L,SBDS,SLC46A1,SLC7A7,SLX4,SMARCAL1,SRP54,TERT,TGFB1,TINF2,UBE2T,WAS,WDR19"
HP,Abnormal_renal_physiology,Abnormal renal physiology,HP:0012211,FALSE,2.1940492307913806e-27,26.658753631810914,707,173,87,4958,"ACVRL1,ADA2,ANKS6,ATP6V1B1,ATP7B,BRCA1,BRCA2,BRIP1,C3,CD46,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,COG1,COL3A1,COL4A1,COL7A1,COQ2,DCDC2,ENG,ERCC4,F8,FAH,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FOXP3,G6PC1,GBA1,GLA,GLIS2,HBB,IFIH1,INVS,LPIN2,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MUC1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PRDX1,RAD51,RAD51C,REN,RFWD3,RMRP,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SURF1,TBX1,THBD,TMEM67,TREX1,UBE2T,WAS,WDR19,XPNPEP3,XRCC2,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormality_of_multiple_cell_lineages_in_the_bone_marrow,Abnormality of multiple cell lineages in the bone marrow,HP:0012145,FALSE,2.7277210888229185e-27,26.56420003862616,175,173,47,4958,"ADA2,BRCA2,BRIP1,CLCN7,COQ2,CTC1,DDX41,DKC1,DNAJC21,ELANE,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCI,FANCL,GATA1,GBA1,IFIH1,LMBRD1,LYST,MAD2L2,MMAA,MMAB,MMADHC,MTRR,PALB2,PCCA,PCCB,RAD51,RPL26,SAMD9,SAMD9L,SBDS,SLC46A1,SLC7A7,SLX4,SMARCAL1,SRP54,TERT,TGFB1,TINF2,UBE2T,WDR19"
HP,Abnormal_granulocyte_count,Abnormal granulocyte count,HP:0032309,FALSE,4.785600498151732e-27,26.320063559105357,258,173,55,4958,"ADA2,BTK,CD40LG,DNAJC21,ELANE,ETV6,FANCA,FANCC,FANCD2,FANCE,FANCG,FANCI,FMO3,FOXP3,G6PC3,GATA1,LMBRD1,LYST,MAD2L2,MMAA,MMAB,MMACHC,MTRR,PCCA,PCCB,PRDX1,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC37A4,SLC46A1,SMARCAL1,SRP54,TERT,TFR2,TSR2,WAS"
HP,Abnormality_of_the_vasculature,Abnormality of the vasculature,HP:0002597,FALSE,2.075762663601172e-26,25.682822303897144,1935,173,139,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP7B,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CD46,CDAN1,CDIN1,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CTC1,DCDC2,DKC1,ELANE,ENG,EPB42,ERCC4,ETV6,F8,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMACHC,MMP1,MTTP,NAF1,NEK8,NPHP3,PALB2,PCCA,PCCB,PEPD,PLEC,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TFR2,TGFB1,THBD,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XK,XRCC2,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND4L,MT-ND4,MT-ND5,MT-ND6"
HP,Abnormal_granulocyte_morphology,Abnormal granulocyte morphology,HP:0001911,FALSE,3.2905726822456016e-26,25.48272851205147,302,173,58,4958,"ADA2,BTK,CD40LG,CTC1,DKC1,DNAJC21,ELANE,ETV6,FANCA,FANCC,FANCD2,FANCE,FANCG,FANCI,FMO3,FOXP3,G6PC3,GATA1,LMBRD1,LYST,MAD2L2,MMAA,MMAB,MMACHC,MTRR,PCCA,PCCB,PRDX1,RBM8A,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC37A4,SLC46A1,SMARCAL1,SRP54,TERT,TFR2,TINF2,TSR2,WAS"
HP,Reticulocytopenia,Reticulocytopenia,HP:0001896,FALSE,1.336828242415639e-25,24.873924387923385,37,173,25,4958,"ADA2,FANCA,FANCC,FANCD2,FANCE,GATA1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,TERT,TSR2"
HP,Aplasia_of_the_fingers,Aplasia of the fingers,HP:0009380,FALSE,1.4505920526796207e-25,24.838454706225466,84,173,34,4958,"ADA2,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCI,FANCL,GATA1,RAD51,RAD51C,RBM8A,RFWD3,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLX4,TSR2,XRCC2"
HP,Abnormality_of_the_cardiovascular_system,Abnormality of the cardiovascular system,HP:0001626,FALSE,2.627710763325572e-25,24.58042244002728,2722,173,160,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP7B,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CD46,CDAN1,CDIN1,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL4A1,COL7A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,ETV6,F8,F9,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,INVS,KCNE1,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMACHC,MMP1,MTRR,MTTP,MUC1,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,RAD51,RAD51C,RBM8A,REN,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,THBD,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XK,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4L,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
HP,Absent_testis,Absent testis,HP:0010469,FALSE,1.3319634976654986e-24,23.87550767680211,25,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Acute_myeloid_leukemia,Acute myeloid leukemia,HP:0004808,FALSE,1.328384467840055e-23,22.876676211040223,74,173,31,4958,"ADA2,BRCA2,DDX41,DKC1,DNAJC21,ELANE,ETV6,GATA1,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SRP54,TERT,TSR2,UBE2T"
HP,Meckel_diverticulum,Meckel diverticulum,HP:0002245,FALSE,1.6855890890312197e-23,22.773248288617843,30,173,22,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RBM8A,RFWD3,SLX4,UBE2T,XRCC2"
HP,Sideroblastic_anemia,Sideroblastic anemia,HP:0001924,FALSE,2.308893144172927e-23,22.63659616581383,34,173,23,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,PNPO,RAD51,RAD51C,RFWD3,SLC19A2,SLX4,UBE2T,XRCC2"
HP,Aplasia/Hypoplasia_of_the_uvula,Aplasia/Hypoplasia of the uvula,HP:0010293,FALSE,1.1399315082888336e-22,21.943121242054595,28,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Duodenal_stenosis,Duodenal stenosis,HP:0100867,FALSE,1.1399315082888336e-22,21.943121242054595,28,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Small_intestinal_stenosis,Small intestinal stenosis,HP:0012848,FALSE,1.1399315082888336e-22,21.943121242054595,28,173,21,4958,"BRCA1,BRCA2,BRIP1,ERCC4,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,MAD2L2,PALB2,RAD51,RAD51C,RFWD3,SLX4,UBE2T,XRCC2"
HP,Persistence_of_hemoglobin_F,Persistence of hemoglobin F,HP:0011904,FALSE,1.7576430989795182e-22,21.755069306668172,36,173,23,4958,"ADA2,DNAJC21,GATA1,HBB,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SBDS,SRP54,TSR2"
HP,Abnormality_of_the_immune_system,Abnormality of the immune system,HP:0002715,FALSE,3.085991983463075e-22,21.510605206445998,2064,173,138,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALPL,ATP7B,BRCA1,BRCA2,BRIP1,BTK,C3,CD40LG,CD46,CDAN1,CDIN1,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL7A1,CTC1,DCDC2,DDX41,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,ETV6,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMAA,MMAB,MMACHC,MMP1,MTRR,MTTP,NAF1,NEK8,NPHP1,NPHP3,PALB2,PCCA,PCCB,PEPD,PLEC,PRDX1,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,TBX1,TERT,TFR2,TGFB1,THBD,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,WAS,WDR19,XK,XPNPEP3,XRCC2,MT-CO1,MT-CO2,MT-CO3,MT-ND1,MT-ND4,MT-ND5,MT-ND6,POLG"
HP,Pallor,Pallor,HP:0000980,FALSE,3.759864393281486e-22,21.424827818453082,153,173,40,4958,"ADA2,CDIN1,CLCN7,ENG,EPB42,FANCA,FANCC,FANCD2,FANCE,FANCI,GATA1,HBA1,HBA2,HBB,MEN1,MMADHC,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SLC19A2,SLC2A1,SLC46A1,SLC4A1,SMAD4,TSR2,WDR19,MT-CYB"
HP,Abnormality_of_the_digestive_system,Abnormality of the digestive system,HP:0025031,FALSE,8.272315378585472e-22,21.082372916637894,2918,173,161,4958,"ABCA1,ABCG8,ACVRL1,ADA2,ALG8,ALPL,ANKS6,ATP7B,BAAT,BRCA1,BRCA2,BRIP1,BTK,CD40LG,CD46,CDAN1,CDIN1,CEP164,CEP83,CFB,CFH,CFHR1,CFHR3,CFI,CLCN7,COG1,COL3A1,COL7A1,COQ2,CP,CTC1,DCDC2,DKC1,DNAJC21,ELANE,ENG,EPB42,ERCC4,F8,F9,FAH,FAM111A,FANCA,FANCB,FANCC,FANCD2,FANCE,FANCF,FANCG,FANCI,FANCL,FARS2,FMO3,FOXP3,G6PC1,G6PC3,GATA1,GBA1,GLA,HAMP,HBA1,HBA2,HBB,HLA-DQB1,IFIH1,INVS,KCNQ1,LIPA,LMBRD1,LPIN2,LYST,MAD2L2,MEN1,MMAA,MMAB,MMACHC,MMADHC,MMP1,MTR,MTRR,MTTP,NAF1,NEK8,NPHP1,NPHP3,NPHP4,PALB2,PCCA,PCCB,PEPD,PLEC,PNPO,PRDX1,RAD51,RAD51C,RBM8A,RFWD3,RMRP,RPL11,RPL15,RPL18,RPL26,RPL35,RPL35A,RPL5,RPS10,RPS15A,RPS17,RPS19,RPS24,RPS26,RPS28,RPS29,RPS7,SAMD9,SAMD9L,SBDS,SLC19A2,SLC25A13,SLC2A1,SLC37A4,SLC46A1,SLC4A1,SLC7A7,SLX4,SMAD4,SMARCAL1,SMPD1,SRP54,STK11,SURF1,TBX1,TERT,TFR2,TGFB1,TINF2,TMEM67,TREX1,TSR2,UBE2T,UROS,VWF,WAS,WDR19,XK,XPNPEP3,XRCC2,MT-ATP8,MT-ATP6,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND5,MT-ND6,POLG,POLG2"
